id_player,player_abilities
212099,
238060,Cross Claimer
238060,Far Reach
276797,
254822,Slide Tackle
254822,Rapid
254822,Relentless
234111,Power Shot
237619,Dead Ball
237619,Technical
237619,Flair
214414,Long Ball Pass
214414,Jockey
214414,Anticipate
272199,
207593,Anticipate
271092,Finesse Shot
271092,Technical
250916,Far Throw
250916,Footwork
250916,Cross Claimer
255634,
236924,
214429,Technical
214429,Flair
251438,Technical
236316,Jockey
243661,
225629,Long Ball Pass
260931,
201438,Long Ball Pass
275962,
275966,
275964,
244601,
217338,Technical
212541,Slide Tackle
241103,Power Header
225299,Long Ball Pass
225299,Slide Tackle
225299,Long Throw
238303,Technical
220509,
227794,Long Ball Pass
227794,Block
275959,
242250,
224163,Power Header
224163,Block
210831,Slide Tackle
244767,
251847,
240661,Technical
240661,Trivela
272049,Technical
267312,
233329,Intercept
244393,Technical
264044,
271952,Slide Tackle
228349,
274726,Rapid
274726,Quick Step
207899,Far Throw
247143,Aerial
216193,Long Ball Pass
216193,Aerial
254148,Technical
213313,
244001,Footwork
251412,Power Header
264831,
243456,
265122,Bruiser
71561,
263745,Technical
236935,
222514,Long Ball Pass
222514,1v1 Close Down
203568,
224599,Footwork
240837,
219836,Long Ball Pass
219836,Cross Claimer
251229,Rapid
212722,Block
253490,
238509,Rapid
238509,Flair
238509,First Touch
238509,Quick Step
205966,Finesse Shot
205966,Technical
205966,Flair
237669,Technical
247022,Far Throw
247022,Cross Claimer
209196,Long Ball Pass
209196,Jockey
71451,
190778,
203864,Slide Tackle
188044,Long Ball Pass
188044,Rapid
226378,Finesse Shot
226378,Chip Shot
236956,Flair
257877,Rapid
208146,Slide Tackle
266399,
253847,Cross Claimer
242484,Block
242484,Intercept
242484,Bruiser
242484,Aerial
267127,
208073,Long Ball Pass
208073,Intercept
208073,Slide Tackle
208073,Aerial
227788,Whipped Pass
227788,Block
227788,Rapid
227788,Quick Step
252108,Technical
207952,
229637,1v1 Close Down
238902,Jockey
238902,Anticipate
231280,Whipped Pass
231280,Technical
245822,Cross Claimer
246592,
232901,
197971,Finesse Shot
197971,Technical
197971,Flair
197971,First Touch
206006,
245364,Technical
246145,Flair
246145,First Touch
256059,
274661,
244960,
188840,Bruiser
263647,Power Header
263647,Intercept
263647,Aerial
245998,
258846,
234350,Rapid
234350,Quick Step
234350,Relentless
257703,Power Header
245240,
245357,Pinged Pass
234731,Power Header
234731,Aerial
219681,
221350,Technical
270846,Long Ball Pass
270846,Bruiser
270846,Aerial
231320,
203903,Technical
203903,Flair
273492,
227600,Relentless
227600,Long Throw
277881,
244375,
215160,Whipped Pass
272048,
244182,Technical
244182,Flair
271063,
253328,Technical
253328,Flair
271037,Technical
271037,Flair
214195,Slide Tackle
214195,Bruiser
231530,Rapid
231530,First Touch
217714,
254234,
239179,Block
239179,Intercept
239179,Anticipate
242045,Flair
71504,
242850,
254786,
244795,Long Ball Pass
244795,Whipped Pass
198348,
221896,
247467,Jockey
274569,
232693,Long Ball Pass
278075,
275399,
188524,Deflector
209532,Deflector
226677,Long Ball Pass
226677,Flair
239579,Quick Step
211504,
200855,
238941,Power Shot
238941,Long Ball Pass
272254,
248356,Finesse Shot
248356,Technical
248356,Flair
236723,Rapid
199313,
243000,Relentless
231428,Whipped Pass
231428,Anticipate
264284,Block
264284,Anticipate
264284,Bruiser
264284,Aerial
272870,Chip Shot
265600,Technical
265600,Flair
265600,Trickster
263180,
227806,Dead Ball
227806,Incisive Pass
227806,Long Ball Pass
227806,First Touch
217095,Footwork
241601,Rapid
245341,
223926,
235729,
271571,
240856,Far Reach
255558,Long Ball Pass
255558,Aerial
267884,
253133,Relentless
191173,Long Ball Pass
270407,
270964,Finesse Shot
270964,Slide Tackle
270964,Technical
270964,Flair
268622,
259781,
225021,
244863,Technical
244863,Trivela
205972,Aerial
240859,Slide Tackle
204246,
246679,
196952,Block
231538,
267485,Long Throw+
268505,
255446,
252014,Technical
247351,
234894,
235290,
256887,Whipped Pass
256887,Flair
233785,Block
239125,
230718,Slide Tackle
233354,Intercept
233354,Anticipate
262744,
223618,Incisive Pass
223618,Technical
223618,First Touch
226295,Finesse Shot
226295,Incisive Pass
226295,Technical
226295,Flair
198437,
257975,Rapid
208311,Block
208311,Intercept
208311,Anticipate
208311,Slide Tackle
210832,
220940,Finesse Shot
220940,Power Shot
220940,Dead Ball
220940,Long Ball Pass
232646,Long Ball Pass
265381,
222156,
264085,
271145,Whipped Pass
271145,Block
271145,Bruiser
235989,
213952,
232185,
235565,Long Ball Pass
262968,Long Throw+
241591,Rapid
241591,Quick Step
203505,
247385,Slide Tackle
264911,
234877,
221456,
273138,
265970,
248050,Dead Ball
248050,Whipped Pass
245084,Whipped Pass
236331,Slide Tackle
248687,
220477,Power Header
266793,
254962,Far Throw
254962,Footwork
253568,
254198,Footwork
235021,Technical
219637,Far Throw
219637,Footwork
219637,Cross Claimer
241064,Jockey
241064,Aerial
273150,
220348,Jockey
220348,Block
220348,Slide Tackle
275770,
258949,Rapid
242751,
270109,Technical
186655,
236527,
235163,Power Shot
235163,Anticipate
235163,Trivela
205633,Chip Shot
205633,Flair
205633,Press Proven
264194,Rapid
219956,Block
246236,
244363,Cross Claimer
272100,
205897,Flair
73456,Slide Tackle
245855,
214415,Footwork
258371,Rapid
258371,Quick Step
258371,Relentless
232817,
244680,Technical
230850,
215791,
198355,Footwork
252134,Dead Ball
252134,Incisive Pass
252134,Long Ball Pass
252134,First Touch
252134,Trivela
201136,
242999,
241135,Slide Tackle
241135,Long Throw
262447,Power Header
264796,Tiki Taka
264796,Press Proven
251447,
266673,
196688,
251434,Long Ball Pass
219468,Long Ball Pass
232271,
251401,Technical
251401,Flair
224099,
276848,
202693,Power Header
272140,
214353,Footwork
239744,Power Shot
239744,Technical
239744,Flair
239744,Trivela
236893,
198046,Incisive Pass
198046,Intercept
201877,Technical
201877,Flair
201877,First Touch
201877,Relentless
164484,Cross Claimer
269512,Technical
243412,Long Ball Pass
238271,
238980,
241696,Block
245290,Long Ball Pass
252084,Chip Shot
275548,
269638,Tiki Taka
269638,Press Proven
261810,
258890,Power Shot
258890,Rapid
246682,Finesse Shot
246682,Flair
225282,
219715,
236213,Rapid
243604,Flair
229456,Long Throw
255043,Power Header
207683,
275818,
277211,
225769,Long Ball Pass
225769,Jockey
225769,Block
225769,Intercept
225769,Anticipate
225769,Slide Tackle
262140,
243201,
265091,
243422,Whipped Pass
243422,Rapid
274753,
219908,
264324,Dead Ball
264324,Long Ball Pass
264324,Flair
254529,Anticipate
254529,Rapid
258753,Whipped Pass
258753,Rapid
206463,Technical
206463,Flair
192840,Power Header
192840,Aerial
206104,Power Header
239323,Rapid
267351,
228888,Power Header
228888,Bruiser
263953,
259921,
234399,
234341,Long Ball Pass
234341,Deflector
225669,Long Throw
247072,Footwork
181318,
239795,Rapid
269745,
234514,Intercept
234514,Slide Tackle
245283,Technical
245283,First Touch
190824,Block
190824,Rapid
233588,
69957,
260842,
262906,Long Ball Pass
262906,Jockey
262906,Aerial
261072,
223136,Rapid
171875,Dead Ball
171875,Long Ball Pass
171875,Whipped Pass
231110,Block
231110,Aerial
253239,
240944,Rapid
240944,Flair
272210,
251486,Power Shot
263882,Rapid
201895,Technical
243545,
259298,Long Ball Pass
259298,Block
259298,Slide Tackle
228736,
186680,
211108,Rapid
211108,Quick Step
251944,1v1 Close Down
228622,
275205,
244832,Finesse Shot
244832,Flair
231104,Power Header
231104,Bruiser
231104,Aerial
222693,Rapid
72917,Cross Claimer
209264,
273481,
256611,Power Header
256611,Long Ball Pass
256611,Aerial
279867,
235849,Long Ball Pass
275896,
236721,
277426,Rapid
277426,Quick Step
241523,
238409,Rapid
254928,Intercept
208159,Power Header
208159,Bruiser
208159,Relentless
235266,Far Throw
235266,Cross Claimer
275891,
221890,Slide Tackle
272975,
265975,
199830,
243993,Power Header
226616,Long Ball Pass
226616,Bruiser
226765,Flair
226765,Trivela
198553,Anticipate
198553,Slide Tackle
243756,Jockey
243756,Anticipate
243756,Trivela
273710,
264229,
263006,Intercept
211844,
236890,
216334,
241266,Rapid
258456,
216020,Power Shot
216020,Incisive Pass
227772,
222916,Quick Step
214019,Tiki Taka
214019,Press Proven
214019,Relentless
246471,
238692,Power Header
238692,Long Ball Pass
238692,Slide Tackle
238692,Bruiser
215178,
217047,Long Ball Pass
217047,Slide Tackle
217047,Flair
268305,
235925,Deflector
266674,Press Proven
212889,Long Ball Pass
168621,Slide Tackle
252239,Flair
230140,Bruiser
265144,
265261,Pinged Pass
265261,Technical
263139,Far Throw
229336,Long Ball Pass
229336,Whipped Pass
271795,Block
271795,Technical
271795,Flair
245586,
245652,
245218,Flair
188091,Rapid
263020,Power Header
263020,Long Ball Pass
263020,Block
263020,Bruiser
228238,Block
228238,Intercept
228238,Anticipate
228238,Bruiser
228238,Aerial
213613,Finesse Shot
241833,Long Ball Pass
241833,Anticipate
272305,
201285,
236541,Aerial
222389,1v1 Close Down
222389,Far Reach
195065,Flair
195065,Trivela
195065,Long Throw
211004,Pinged Pass
211004,Long Ball Pass
211004,Relentless
132740,
210384,
226084,Flair
242006,Whipped Pass
245870,Technical
245870,Quick Step
203872,Flair
209335,Finesse Shot
218343,Technical
218343,Flair
209061,Rapid
209061,Quick Step
219952,Incisive Pass
219952,Trivela
190549,Long Ball Pass
190549,Jockey
190549,Intercept
190549,Aerial
244006,Power Header
244006,Slide Tackle
229842,Power Shot
241025,Technical
241025,Flair
202017,Flair
202017,Quick Step
202017,Trivela
273707,Slide Tackle
265128,
217845,
269203,
273472,
242381,Intercept
242381,Relentless
199779,Power Header
199779,Slide Tackle
199779,Bruiser
213948,Technical
213948,Long Throw
240040,Whipped Pass
240040,Technical
240040,Flair
232156,Rapid
232156,Quick Step
273476,
198628,Chip Shot
198628,Power Shot
227706,
214404,
73263,
214906,
269922,
193549,Slide Tackle
279699,
221281,Long Ball Pass
264160,
273546,
215144,Bruiser
207431,Anticipate
268451,Technical
203137,
261991,
268805,
276765,Technical
234276,Rapid
234276,First Touch
234276,Quick Step
254544,Technical
254544,Flair
246814,Incisive Pass
246814,Long Ball Pass
246814,Technical
246814,Relentless
259569,Anticipate
259569,Slide Tackle
190780,
72475,
192658,Whipped Pass
192658,Anticipate
192658,Slide Tackle
191135,Technical
191135,Flair
191135,Quick Step
203733,Trivela
262581,
263469,Intercept
263469,Anticipate
274724,
253486,
217439,Block
217439,Intercept
217439,Slide Tackle
217439,Bruiser
217439,Aerial
224442,
243025,Jockey
243025,Intercept
243025,Aerial
199761,Long Ball Pass
255526,Quick Step
235462,Rapid
214658,Relentless
197900,Bruiser
197900,Flair
197900,Press Proven
233425,1v1 Close Down
245264,Rapid
201911,Power Shot
201911,Power Header
256726,
265384,
237091,Technical
237091,Flair
223747,
246873,Long Ball Pass
246873,Aerial
251373,Long Ball Pass
251373,Aerial
231493,Finesse Shot
252376,Relentless
228698,
228363,Aerial
273100,
261573,Power Header
261573,Block
261573,Bruiser
261573,Aerial
265385,
217242,Technical
193461,Technical
202061,
233917,Finesse Shot
233917,Incisive Pass
233917,Rapid
233917,Flair
266864,Jockey
266864,Block
266864,Intercept
266864,Aerial
246159,Slide Tackle
246159,Rapid
246159,Long Throw
251025,Jockey
251025,Rapid
251025,Flair
198455,Long Throw
224933,Rapid
233047,
217826,
225948,Long Ball Pass
229631,Technical
262344,
237198,Quick Step
237198,Long Throw
228009,Intercept
228009,Press Proven
228009,Relentless
238098,Intercept
238098,Relentless
205551,Jockey
205551,Block
205551,Anticipate
273655,
205377,1v1 Close Down
265409,
263504,Intercept
215042,Dead Ball
215042,First Touch
272035,Intercept
272035,Bruiser
212439,Long Ball Pass
212439,Jockey
244514,
244186,Finesse Shot
244186,Incisive Pass
244186,Technical
244186,Flair
73247,
207926,Far Throw
72866,
253581,Technical
253581,Flair
263383,
223721,
222123,Power Header
194146,Aerial
230824,Long Throw
142707,Trivela
245061,
256097,
274811,
211384,Finesse Shot
211384,Rapid
211384,Flair
211384,Trivela
266844,
244407,Long Ball Pass
244407,Press Proven
217096,Cross Claimer
244020,
228821,Flair
228821,Press Proven
244970,
200223,Long Ball Pass
200223,Trivela
266071,
262668,Rapid
212601,Rapid
252526,Whipped Pass
252526,Rapid
267208,
220833,Far Throw
220833,1v1 Close Down
276066,
237979,
243047,Power Header
262083,Technical
262083,Flair
272183,
246044,Rapid
263365,Technical
263365,Flair
255307,Rapid
229466,Power Header
229466,Rapid
255268,Technical
236671,Technical
211119,
169115,Long Ball Pass
169115,Block
169115,Intercept
236784,Whipped Pass
236784,Flair
258528,Slide Tackle
258528,Rapid
258528,Relentless
192634,Dead Ball
192634,Whipped Pass
192634,Flair
192634,Long Throw
236288,Long Ball Pass
258432,
196316,Far Throw
237332,Chip Shot
237332,Quick Step
264349,Incisive Pass
264349,Technical
264349,Flair
264349,First Touch
243520,Slide Tackle
234229,Bruiser
234229,Relentless
225872,Finesse Shot
225872,Chip Shot
248405,Block
248405,Aerial
247395,Slide Tackle
247395,Aerial
239443,Slide Tackle
251288,Slide Tackle
251288,Bruiser
242492,
202089,Footwork
227584,Intercept
241927,Long Ball Pass
194964,Whipped Pass
194964,Rapid
194964,Flair
194964,Quick Step
247124,
72656,
225562,
226506,Long Ball Pass
226506,Slide Tackle
226506,Bruiser
258090,Rapid
226130,
251446,
270854,Intercept
278262,
263397,Whipped Pass
196935,
261171,
262822,
233151,Incisive Pass
233151,First Touch
212938,
244259,Jockey
244259,Rapid
236344,
220915,Rapid
220915,Aerial
203128,
272029,Jockey
272029,Rapid
235263,Bruiser
235263,Aerial
240544,Flair
257969,Rapid
253251,Intercept
214343,Long Ball Pass
214343,Tiki Taka
214343,Jockey
214343,Anticipate
214343,Relentless
222959,Bruiser
222959,Quick Step
266585,
256666,
275398,
276493,
250952,Bruiser
250952,Relentless
73023,
243200,Chip Shot
235662,Slide Tackle
269248,Intercept
216019,Slide Tackle
270558,Far Reach
247060,
230936,Anticipate
235172,
276971,Technical
255838,Jockey
255838,Block
259150,Jockey
72863,
204908,Technical
204908,Flair
247459,Power Header
242614,Power Header
242614,Slide Tackle
242614,Aerial
236281,
213795,
200840,Long Ball Pass
200840,Long Throw
202771,Dead Ball
202771,Long Ball Pass
202771,Press Proven
202771,Long Throw
265852,
211899,Acrobatic
190738,
214358,Finesse Shot
214358,Technical
237040,Block
252590,
212226,Long Ball Pass
238033,Footwork
222404,Long Ball Pass
222404,Long Throw
215399,
279781,
202905,Technical
202905,Aerial
212454,Rapid
230888,Rapid
215700,Long Ball Pass
215700,Intercept
215700,Slide Tackle
215700,Relentless
215700,Long Throw
273174,
262474,Long Ball Pass
262474,Bruiser
248870,
272357,Block
272357,Anticipate
201876,Finesse Shot
201876,Power Header
201876,Trivela
237453,Power Header
260896,
273884,
220148,
242763,
271344,Intercept
271344,Bruiser
210985,Incisive Pass
263230,
221506,Long Ball Pass
271525,Technical
258396,Jockey
228321,Slide Tackle
228321,Long Throw
225441,Incisive Pass
225441,Technical
225441,Flair
190640,Power Header
190640,Slide Tackle
258585,Cross Claimer
73237,
212912,Jockey
212912,Block
212912,Anticipate
212912,Aerial
226652,Intercept
226652,Slide Tackle
226652,Relentless
265115,
263851,
205850,Power Header
205850,Aerial
273270,Quick Step
229091,Footwork
229091,Cross Claimer
213689,Slide Tackle
264463,
244884,Rapid
244884,Flair
264323,
273411,Footwork
238461,
229683,Chip Shot
229683,Flair
275785,First Touch
271371,
233576,
268923,Intercept
268923,Aerial
248559,Anticipate
224252,Finesse Shot
224252,Whipped Pass
224252,Technical
224252,Trivela
188166,
276548,
251342,Power Header
251342,Aerial
233884,Anticipate
233884,Relentless
213092,
251132,Long Ball Pass
251132,Tiki Taka
251132,Press Proven
204977,Whipped Pass
204977,Slide Tackle
204977,Long Throw
234037,Intercept
228961,Long Ball Pass
231070,Anticipate
227604,
262284,
226793,Slide Tackle
229472,Technical
229472,Trivela
240439,Power Header
240439,Long Ball Pass
240439,Block
238862,Long Ball Pass
238862,Jockey
238862,Block
238862,Aerial
235983,Jockey
235983,Block
258286,Rapid
271395,Power Header
271395,Acrobatic
266039,Block
266039,Bruiser
266039,Relentless
266039,Aerial
238662,Whipped Pass
238662,Slide Tackle
238662,Rapid
242369,Flair
239267,Technical
239267,Quick Step
214135,Long Ball Pass
214135,Block
214135,Slide Tackle
214135,Bruiser
214135,Aerial
253322,
261769,Long Throw
257480,
231073,
270870,
235684,Long Ball Pass
235684,Aerial
204464,First Touch
243787,Power Shot
243787,Anticipate
243787,Bruiser
222639,
252164,
235515,Rapid
235515,Quick Step
266270,Technical
277963,
240657,
270834,
273470,
272734,Rapid
272734,Quick Step
215250,Deflector
240138,Power Header
240138,Bruiser
262985,Technical
262985,Flair
72442,
253233,Whipped Pass
275343,
272857,
213974,
213577,Rapid
213577,Relentless
185181,
224336,Block
224336,Intercept
224336,Anticipate
224336,Relentless
218894,
231985,Long Throw
262412,
240448,
252193,Rapid
235890,Long Ball Pass
235890,Jockey
235890,Anticipate
244694,
275050,Long Throw
206159,Long Throw
201990,Rapid
239808,Technical
252704,Block
270828,
219951,
227520,Block
227520,Bruiser
190195,Cross Claimer
273468,Block
244628,Chip Shot
194911,Footwork
214703,
259690,
234772,Chip Shot
234772,Rapid
263518,Slide Tackle
70571,Technical
276412,
18115,Power Header
18115,Long Ball Pass
232459,
142499,Long Ball Pass
142499,Tiki Taka
142499,Press Proven
233472,Rapid
244517,Finesse Shot
244517,Incisive Pass
244517,Pinged Pass
244517,Press Proven
244517,Trivela
251343,Block
251343,Slide Tackle
204412,
233623,
239099,Intercept
239099,Relentless
239099,Aerial
265360,
210489,Finesse Shot
210489,Incisive Pass
210489,Technical
237580,Long Ball Pass
237580,Cross Claimer
261011,Technical
213763,Long Ball Pass
266389,Far Throw
266389,Deflector
277307,
202789,
269964,Whipped Pass
269964,Technical
205708,
71494,
221885,Pinged Pass
221885,Aerial
266960,
213750,
263112,
259268,Rapid
259268,Flair
240743,
256341,Press Proven
211264,
72432,
270082,
255105,Finesse Shot
255105,Power Header
255105,Aerial
258475,Incisive Pass
258475,Whipped Pass
259299,Jockey
259299,Bruiser
239378,
228681,Bruiser
274105,
252038,
271132,Technical
256933,Finesse Shot
256933,Technical
256933,Flair
256933,Trickster
251170,
241953,
243222,Intercept
243222,Relentless
276552,
218936,Long Ball Pass
251891,
213928,
260149,
262794,Jockey
233705,
226386,Long Ball Pass
231507,
193470,Bruiser
193470,Long Throw
261145,Rapid
261145,Flair
271917,Aerial
269271,
251842,Whipped Pass
251842,Rapid
251842,Quick Step
272937,
271728,
205759,Deflector
208776,Cross Claimer
208776,Deflector
276278,
251076,Intercept
245540,Intercept
245540,Anticipate
245540,Aerial
278884,
259716,
263227,
235572,Long Throw
237708,Rapid
265075,
190084,Long Ball Pass
202676,
267246,
272596,
248073,Far Throw
248073,Cross Claimer
205427,
264880,Rapid
270518,
184417,Long Ball Pass
73242,
257338,Finesse Shot
276284,
184190,Power Header
184190,Long Ball Pass
184190,Block
235744,Rapid
235744,Flair
235744,Acrobatic
267825,Power Header
267825,Trivela
276059,
199829,Power Shot
199829,Dead Ball
199829,Long Ball Pass
199131,Long Throw
213433,Power Header
269084,
251834,Slide Tackle
251834,Long Throw
268581,Finesse Shot
268581,Power Shot
276302,
223752,Power Header
223752,Bruiser
236535,Slide Tackle
234319,
217201,Aerial
242753,Flair
253071,
258880,
267363,
232759,Whipped Pass
261793,
265982,
233045,
206145,
229654,Rapid
229654,Quick Step
229654,Long Throw
241686,Power Header
241686,Rapid
259442,
269956,Whipped Pass
251464,
233097,Long Ball Pass
233097,Block
233097,Slide Tackle
269434,Far Throw
269434,Footwork
262956,
208769,Power Shot
208769,Long Ball Pass
208769,Anticipate
208769,Slide Tackle
208769,Long Throw
251651,Power Header
260082,
220649,Finesse Shot
220649,Technical
220649,Flair
225423,
225844,Power Shot
225844,Dead Ball
225844,Technical
225844,Flair
216823,Power Header
216823,Aerial
255827,
215433,Long Ball Pass
215433,Jockey
215433,Slide Tackle
215433,Aerial
258276,Long Ball Pass
258276,Slide Tackle
267375,Bruiser
267375,Press Proven
267375,Long Throw
247150,Rapid
251908,Rapid
247400,
211891,Power Header
243628,Bruiser
243628,Aerial
186651,Whipped Pass
186651,Intercept
225072,Long Ball Pass
225072,Long Throw
263076,
243497,
265716,
265026,Intercept
194017,
224793,Rapid
224793,Quick Step
70713,
276504,
224265,Slide Tackle
202215,Far Throw
202215,Cross Claimer
270578,Relentless
262955,Power Header
262955,Long Ball Pass
262955,Block
262955,Aerial
219216,Rapid
238839,Power Shot
238839,Dead Ball
238839,Pinged Pass
238839,Long Ball Pass
238839,Block
238839,Anticipate
262135,Relentless
254814,Pinged Pass
254814,Long Ball Pass
254814,Anticipate
245368,
275277,
266069,Tiki Taka
277954,
238763,Power Header
238763,Aerial
278110,Intercept
252964,
269145,
224324,
264929,
235899,Intercept
234683,Chip Shot
234683,Trivela
240311,Far Throw
240311,Footwork
73025,
252440,
212934,Technical
212934,Flair
276895,Technical
260523,
270684,
237993,Technical
270529,Footwork
271404,
272342,
232412,Slide Tackle
220028,Rapid
260645,Technical
216350,Anticipate
216350,Relentless
251895,Block
251895,Intercept
251895,Aerial
251751,Intercept
246809,Tiki Taka
215123,
182941,Power Header
241827,
259205,
229894,Relentless
230042,
203458,
263021,Slide Tackle
263021,Aerial
225956,Rapid
241197,Power Header
241197,Long Ball Pass
241197,Slide Tackle
241197,Aerial
210923,Cross Claimer
210603,Rapid
264409,Rapid
264409,Quick Step
242092,Rapid
73249,
212090,Power Header
212090,Long Ball Pass
212090,Bruiser
212090,Aerial
204354,Footwork
262301,Rapid
271247,
263947,Technical
263947,Flair
242527,Intercept
242527,Slide Tackle
242527,Aerial
226170,
237840,Trivela
233034,Long Ball Pass
262938,
236800,Technical
236800,Flair
243004,
228156,
247447,Finesse Shot
247447,Rapid
247447,Flair
250764,Technical
250764,Flair
250764,First Touch
253102,Trivela
276711,
219984,First Touch
252123,Footwork
259874,Long Ball Pass
203276,
254756,
272185,
258315,Jockey
231697,Long Ball Pass
231697,Jockey
254886,Finesse Shot
254886,Technical
212509,Long Ball Pass
212509,Intercept
235855,Long Throw
248386,
267198,
270606,
261446,
229448,Finesse Shot
229448,Power Header
222388,Rapid
222388,Quick Step
258271,Technical
222328,
273163,
270997,Long Ball Pass
245563,Power Header
230623,
253463,Long Ball Pass
253463,Block
253463,Slide Tackle
196434,Anticipate
258708,
239117,Rapid
239117,Trivela
243019,
273888,
270686,
262255,Rapid
240697,Technical
219594,
243587,
278001,
241501,
252139,
207645,Rapid
207645,Quick Step
276295,
255373,
205407,Power Shot
238504,Technical
238504,Trivela
195037,Bruiser
233231,Trivela
246832,Power Header
273621,Cross Claimer
256746,Power Shot
256746,Technical
264299,Jockey
263432,
203782,Anticipate
203782,Flair
275178,Rapid
229209,
228325,Dead Ball
228325,Relentless
191783,Long Ball Pass
201888,
251326,Flair
252864,Dead Ball
252864,Incisive Pass
252864,Whipped Pass
252864,Technical
253034,
243595,Long Ball Pass
243595,Intercept
273656,Trivela
260562,
234945,
245900,
221692,Power Header
238945,Long Ball Pass
71406,
264441,
252470,Rapid
224591,Press Proven
276847,
142962,
274913,Technical
220708,Incisive Pass
260521,Rapid
270465,Technical
237809,Technical
202170,
237077,
197837,
201346,Finesse Shot
201346,Technical
211672,Rapid
211672,Trivela
256890,Technical
252000,
234421,
241810,
259559,
257785,
231233,Long Ball Pass
231233,Tiki Taka
231233,Press Proven
251677,
227154,
233656,
243960,
215546,
267524,
269701,Anticipate
269701,Slide Tackle
236650,
71559,
238236,Incisive Pass
238236,Rapid
242749,
215108,Slide Tackle
261143,Power Shot
261143,Dead Ball
261143,Long Ball Pass
261143,Whipped Pass
205939,Whipped Pass
70249,
202814,Rapid
253902,
260826,Technical
221619,
258455,
268070,Bruiser
268508,
246013,Press Proven
270865,
251769,Incisive Pass
251769,Long Ball Pass
251769,Slide Tackle
233484,
220429,Long Ball Pass
255473,
201914,Power Header
201914,Jockey
273142,Far Reach
272651,
257000,Jockey
257000,Slide Tackle
253271,
236472,
255963,Tiki Taka
255963,Relentless
192451,Dead Ball
192451,Technical
192451,Flair
192451,Trivela
207641,Rapid
252866,
250854,
221664,
273663,
198426,
228136,
258325,Jockey
259504,
215020,Technical
215020,Flair
220306,Rapid
238036,
202558,Finesse Shot
219525,Finesse Shot
219525,Flair
241168,Technical
263941,Rapid
236696,Technical
193683,Relentless
237147,Cross Claimer
223066,
255779,Rapid
255779,Relentless
221767,Finesse Shot
241635,Technical
241635,Flair
241635,First Touch
223099,Aerial
258393,
267624,
268927,Technical
268927,Flair
226260,
240031,
245729,Long Throw
200779,Power Shot
200779,Power Header
200779,Flair
200779,Press Proven
208008,Technical
189221,Long Ball Pass
189221,Long Throw
236330,Far Throw
236330,Deflector
193942,
225543,
273473,
258731,Technical
276524,
261283,Rapid
273467,
258758,Rapid
258758,Flair
191210,
201943,Power Header
259537,
262604,
262986,Technical
261648,Power Shot
261648,Dead Ball
261648,Incisive Pass
261648,Press Proven
219712,
274774,
236449,
214434,Rapid
233941,
266451,Cross Claimer
219948,Press Proven
243401,Technical
243401,Flair
70110,
218887,Dead Ball
270205,
272795,Rapid
272795,Quick Step
229750,Long Throw
257383,
229255,
210544,Finesse Shot
210544,Technical
210544,Flair
210544,Quick Step
277065,
241497,
277252,
262091,Incisive Pass
232755,Whipped Pass
232755,Quick Step
70851,
226273,
221750,
257265,Slide Tackle
257265,Rapid
177569,Flair
248278,
257025,Rapid
211037,
239645,Slide Tackle
237391,
275028,
277795,
272239,
199572,Finesse Shot
199572,Incisive Pass
199572,Technical
226167,Long Throw
229743,
233048,
239350,Flair
239350,First Touch
239350,Trickster
239350,Quick Step
276839,
74026,
266554,Power Header
266554,Long Ball Pass
266554,Intercept
266554,Aerial
270133,Block
270133,Intercept
231527,Aerial
233373,Technical
233373,Flair
262622,Jockey
244438,
230613,
267627,Flair
269132,
264995,Cross Claimer
236508,Slide Tackle
262917,
208459,
232413,
231745,
72150,
230144,
257063,Incisive Pass
257063,Technical
257063,Flair
257063,Trickster
231039,Rapid
277440,
236454,
247009,Whipped Pass
242202,
225931,Power Shot
225931,Pinged Pass
225931,Flair
225931,First Touch
225931,Press Proven
235156,Long Ball Pass
235156,Aerial
247279,
263571,Rapid
253399,Rapid
269246,Long Ball Pass
269246,Aerial
276812,
234740,Technical
234740,Flair
269962,Intercept
251762,Rapid
234572,Technical
250763,
210828,Power Header
210828,Long Ball Pass
194879,Power Header
267685,
266900,
252290,Dead Ball
252290,Incisive Pass
252290,Long Ball Pass
252290,Intercept
252290,Anticipate
252290,Trivela
275762,Far Throw
269619,
243568,Power Header
263566,Technical
272269,
179783,Cross Claimer
271306,
235522,Technical
235522,Flair
248857,
264371,
175851,Trivela
230118,
219852,Block
219852,Intercept
241568,Power Shot
241568,Pinged Pass
219529,Block
225077,
203026,
277887,Anticipate
240343,
262218,
248576,Long Ball Pass
248576,Block
233098,Long Throw
192476,
259054,
256421,Rapid
275899,
261004,Finesse Shot
261004,Whipped Pass
261004,Rapid
259111,
265420,Rapid
252146,
72439,
275401,
259864,Long Ball Pass
259864,Bruiser
220720,1v1 Close Down
274987,
268674,
190491,Power Header
190491,Jockey
267747,Quick Step
213905,Power Header
230981,Intercept
235513,Power Header
232871,Finesse Shot
251831,Trickster
219709,Block
246011,Technical
275468,
72286,
263678,
229436,Long Ball Pass
229436,Block
229436,Long Throw
251469,
263465,
264589,
246053,Technical
246053,Flair
265168,Technical
213573,Far Throw
213573,Cross Claimer
230912,
277695,
243551,Technical
243551,Flair
240496,Long Ball Pass
200408,Long Ball Pass
246284,Block
246284,Rapid
261161,
189661,
270088,
222557,Intercept
222557,Aerial
