id_player,stat_acceleration,stat_agility,stat_jumping,stat_stamina,stat_strength,stat_aggression,stat_balance,stat_ballControl,stat_composure,stat_crossing,stat_curve,stat_def,stat_defensiveAwareness,stat_dri,stat_dribbling,stat_finishing,stat_freeKickAccuracy,stat_gkDiving,stat_gkHandling,stat_gkKicking,stat_gkPositioning,stat_gkReflexes,stat_headingAccuracy,stat_interceptions,stat_longPassing,stat_longShots,stat_pac,stat_pas,stat_penalties,stat_phy,stat_positioning,stat_reactions,stat_sho,stat_shortPassing,stat_shotPower,stat_slidingTackle,stat_sprintSpeed,stat_standingTackle,stat_vision,stat_volleys
273565,58,57,59,65,52,54,54,74,63,57,62,62,50,68,69,62,60,10,14,13,12,5,60,65,68,58,61,66,53,56,72,69,60,70,61,67,64,72,70,39
265681,68,61,76,61,73,69,65,73,58,70,60,67,68,68,67,38,25,10,8,14,6,12,70,68,70,27,69,69,34,69,54,65,35,77,31,65,69,66,65,30
276305,59,51,81,77,75,66,59,63,62,58,48,69,68,58,55,21,28,10,10,9,7,9,67,67,74,32,63,61,38,74,29,67,29,72,45,67,67,71,48,25
262311,77,69,53,75,61,56,72,67,67,69,47,62,63,66,64,32,37,10,12,13,9,10,42,63,57,29,78,59,38,63,44,65,36,65,52,64,79,66,50,24
70675,74,72,73,66,68,53,72,72,69,61,61,65,67,71,71,70,66,14,14,7,14,14,60,66,66,70,75,68,70,65,69,67,69,72,68,58,76,65,70,55
252183,74,69,74,83,67,67,70,64,51,66,47,67,65,63,62,35,32,6,6,6,8,8,65,63,64,41,67,60,37,71,53,60,39,67,43,70,62,70,48,30
212121,60,60,75,74,77,69,53,67,67,61,61,68,67,63,62,56,67,15,14,10,13,11,67,68,69,62,59,67,54,75,58,65,61,71,74,69,58,70,68,57
254996,74,70,69,74,60,64,72,67,54,62,52,64,62,65,64,28,61,5,8,7,11,8,57,65,56,39,74,59,40,65,54,65,38,67,59,66,74,68,46,26
219413,77,70,83,85,80,64,71,60,55,59,45,64,59,64,65,29,29,7,8,9,12,11,63,70,53,40,79,56,39,78,58,60,39,63,55,66,80,65,52,32
222065,63,84,58,53,61,44,83,68,62,62,65,36,34,69,67,65,68,13,13,11,14,9,46,32,68,72,64,69,68,55,71,65,67,72,70,44,64,36,73,55
246300,69,67,78,56,78,69,65,62,60,64,42,69,72,55,45,41,40,5,12,12,10,8,67,68,46,39,70,52,38,71,29,64,40,59,45,68,70,69,37,34
228375,66,73,63,81,59,70,79,66,69,55,48,66,66,63,55,39,62,8,13,10,14,7,56,66,71,50,67,64,48,67,47,70,47,70,62,62,68,70,62,45
275826,68,74,61,65,65,59,78,72,65,70,65,61,57,71,69,65,65,6,13,10,8,14,46,67,69,65,69,69,58,64,74,73,64,70,61,56,70,66,67,52
215720,78,80,75,69,70,71,72,67,69,66,63,64,63,70,70,54,41,9,15,10,5,10,59,60,64,50,79,65,44,70,64,66,55,68,59,65,79,68,66,62
72446,52,50,71,44,66,58,64,69,60,29,40,72,75,56,45,50,55,13,6,5,12,10,72,70,45,53,53,49,67,59,39,73,52,67,59,68,54,72,42,37
233943,70,78,69,76,73,80,79,71,70,56,63,64,64,71,69,53,49,12,10,7,6,8,53,65,65,62,71,64,57,75,58,63,58,70,65,65,71,68,64,50
257264,69,68,73,71,70,65,54,72,68,31,37,30,17,69,69,73,36,14,6,9,12,15,66,20,43,53,70,46,52,69,70,67,66,60,68,22,70,39,45,56
204729,43,66,59,70,67,75,74,74,74,43,67,68,67,71,69,45,49,15,6,10,10,13,58,65,61,68,49,61,49,69,62,70,55,67,70,67,53,74,68,34
272082,72,49,71,62,58,69,45,73,68,29,30,71,70,57,47,21,20,11,15,12,8,9,69,65,59,18,73,50,35,62,20,64,25,75,38,72,74,76,34,24
242769,74,75,70,77,67,61,73,62,66,60,48,66,66,63,60,34,37,9,11,11,8,8,55,65,61,30,76,57,36,68,44,65,33,63,32,68,78,71,48,34
257319,90,87,61,58,35,30,74,71,58,59,58,27,25,71,70,66,33,13,10,14,14,8,55,22,52,48,90,59,54,41,65,60,59,65,61,20,90,25,61,39
227223,83,84,74,71,65,62,81,70,65,64,62,60,58,70,67,66,57,10,7,13,12,15,55,58,70,67,79,68,65,66,69,71,64,72,60,62,76,65,67,53
245566,60,46,70,55,69,70,54,58,53,56,51,71,69,55,53,23,33,8,8,11,12,8,68,68,49,38,65,52,42,66,40,68,36,59,60,74,69,74,44,31
240283,37,41,43,16,30,22,27,15,33,12,12,35,16,72,5,7,13,71,67,70,68,72,14,8,16,8,71,70,10,68,7,55,67,24,53,14,32,11,22,6
235194,67,63,78,64,77,63,61,70,61,38,60,24,22,67,67,70,61,6,9,8,11,10,68,20,50,65,74,55,75,71,70,66,69,63,71,20,79,15,57,65
208024,50,52,73,76,79,67,53,61,59,58,34,70,69,58,57,21,24,10,11,16,9,7,70,68,58,24,53,54,34,76,57,67,29,63,45,69,56,72,44,21
273383,60,62,69,66,64,60,58,62,70,53,40,71,70,60,58,49,47,8,9,11,6,11,68,72,60,40,62,62,50,64,39,63,47,77,55,70,63,72,53,38
265034,73,75,76,35,69,73,56,68,65,41,51,36,34,68,67,68,56,11,9,7,15,8,69,29,49,62,72,57,62,62,73,74,66,68,65,34,72,33,60,55
266911,73,71,69,70,62,73,66,69,60,65,66,66,74,66,63,56,40,12,14,14,5,12,56,61,56,41,74,58,53,67,54,68,51,62,54,65,75,64,48,33
275898,69,61,72,35,66,61,61,64,69,71,51,71,72,59,52,31,41,15,12,10,5,10,68,71,51,41,68,60,37,58,38,66,39,72,57,67,68,72,41,24
272911,68,54,53,45,59,64,73,70,68,64,56,55,57,67,67,64,39,9,6,9,13,5,39,48,70,60,69,68,54,56,69,68,62,73,63,58,70,62,73,52
265120,63,64,69,63,76,67,82,70,64,60,55,68,71,67,64,52,45,7,9,11,14,12,53,70,64,45,65,63,64,71,50,71,53,71,63,70,66,69,60,39
265008,56,53,60,40,55,32,50,13,29,13,18,56,23,69,14,12,22,68,66,70,69,69,6,17,21,16,68,70,24,69,6,70,66,18,53,15,55,10,62,11
265139,26,25,39,28,30,14,29,12,15,12,15,27,17,70,17,18,11,68,69,66,67,70,11,12,14,12,68,66,16,67,16,65,69,17,50,13,29,18,15,13
215213,44,34,68,38,75,24,43,23,52,14,20,45,15,69,13,19,15,72,71,73,67,69,15,27,19,18,72,73,23,67,16,55,71,25,55,17,46,13,50,12
231540,57,58,76,69,80,70,62,63,65,32,31,69,69,61,60,30,28,15,13,11,11,10,70,68,66,31,55,53,38,75,33,64,32,67,36,68,53,69,50,32
211166,42,60,79,72,83,74,44,60,67,27,26,68,68,56,51,24,27,15,9,15,16,8,67,66,65,26,49,48,25,78,22,69,26,63,34,66,54,69,42,24
220944,40,36,69,36,76,20,68,30,54,20,18,42,15,68,17,13,20,68,69,68,69,68,20,24,44,14,68,68,28,69,12,60,69,40,51,16,44,22,66,19
242503,73,72,71,72,74,63,79,70,70,63,63,64,67,71,71,62,48,5,8,10,9,10,50,68,69,46,74,67,48,71,69,70,58,71,65,62,74,65,70,50
238389,55,42,72,71,74,69,52,62,64,44,28,70,70,59,60,20,31,13,10,11,5,15,70,70,65,54,54,55,31,72,34,67,39,65,69,69,53,70,53,34
273471,70,53,70,45,61,47,70,71,60,51,48,39,32,69,72,70,59,11,8,5,12,7,65,38,65,69,69,59,60,55,73,70,69,70,67,36,69,38,47,66
254022,58,43,72,71,72,60,38,75,70,46,51,39,32,70,75,68,42,11,8,13,9,8,69,35,63,61,68,62,65,69,67,72,66,72,68,30,76,42,68,57
245153,65,46,76,63,77,68,61,58,67,30,35,69,71,54,50,19,22,14,8,15,13,11,65,66,52,20,76,47,34,72,22,65,24,66,36,68,85,69,34,23
274810,49,39,50,26,39,32,47,19,28,12,15,50,15,71,17,15,11,67,69,66,67,71,15,12,27,13,67,66,15,67,11,61,69,28,50,11,52,15,48,18
224915,87,84,50,69,37,53,78,69,68,61,57,29,27,73,73,59,56,10,14,10,7,16,37,23,60,61,89,62,56,49,63,65,60,65,64,28,90,31,60,40
217153,68,66,76,90,77,68,72,69,58,65,63,68,72,65,62,57,67,8,9,10,14,6,61,68,74,71,66,69,65,78,62,57,64,70,71,62,65,68,69,66
260397,71,87,63,74,61,67,79,72,62,67,66,35,35,74,74,62,59,6,9,12,15,11,49,24,57,62,73,66,62,66,62,70,64,68,70,40,75,35,69,60
226507,75,74,75,79,65,54,80,69,69,50,57,29,25,70,68,72,46,6,8,10,10,11,68,24,43,65,76,57,75,67,70,68,70,63,70,22,76,27,66,63
242755,91,92,74,84,56,40,88,67,58,58,54,26,24,71,69,65,36,7,9,12,13,11,59,19,49,61,92,57,42,61,67,70,62,62,62,20,92,23,60,50
183829,62,80,68,80,68,60,86,64,54,62,60,66,67,67,65,41,60,9,16,7,16,16,60,65,52,53,67,62,50,69,59,67,48,66,56,65,71,68,62,39
237257,64,67,70,88,68,69,68,67,69,55,63,64,67,66,64,56,60,11,13,14,8,11,63,65,72,61,59,68,56,73,61,68,61,74,70,61,55,61,71,66
258478,77,71,69,75,55,68,68,67,65,65,64,68,69,68,68,64,67,8,11,12,11,12,59,67,64,72,75,66,58,63,66,64,67,67,75,69,74,69,65,55
218743,82,81,60,67,59,50,74,70,58,57,59,31,25,73,75,64,68,10,14,12,6,7,36,22,62,70,77,64,70,59,65,67,67,67,72,43,73,37,66,52
263502,72,68,61,58,49,62,75,71,63,67,59,59,51,70,70,58,60,6,10,14,15,14,58,64,67,56,78,67,57,54,68,65,59,68,66,50,82,67,68,54
223426,80,70,81,70,75,65,61,56,80,44,48,70,71,56,49,23,27,8,14,10,14,12,65,73,59,26,80,54,35,72,39,66,29,63,40,67,80,71,53,28
191572,61,66,69,71,75,66,75,67,59,64,67,70,70,65,64,58,65,10,11,8,8,14,56,70,64,53,64,67,59,72,58,63,57,70,59,70,66,73,69,48
245041,77,68,88,79,77,72,78,60,66,35,40,68,65,59,53,34,28,8,10,5,14,8,74,64,54,37,78,47,50,77,50,65,41,55,57,66,79,72,45,32
222546,38,38,53,34,54,21,51,20,47,11,11,42,11,71,9,7,12,70,66,66,68,71,10,11,13,6,70,66,15,68,8,65,66,28,50,10,47,9,40,8
270468,65,69,53,65,60,59,69,75,58,69,61,46,52,70,70,64,53,13,15,7,8,13,36,55,65,64,63,68,63,61,70,64,63,74,57,38,62,41,66,57
237633,62,62,77,70,78,62,56,67,65,29,49,35,32,64,62,73,40,14,14,10,13,9,69,26,45,59,66,52,66,73,71,66,69,67,73,26,69,34,58,67
202276,69,74,71,66,65,57,72,70,70,68,69,39,45,70,69,71,55,9,16,10,10,13,64,24,53,68,66,64,66,64,72,72,70,66,69,25,63,39,67,71
240725,73,70,76,66,70,65,65,66,58,59,42,69,69,61,56,44,41,15,10,7,12,11,67,74,65,41,72,59,40,68,33,63,47,69,64,66,72,67,48,43
272939,78,71,53,62,34,26,66,70,55,57,56,46,43,71,74,64,52,9,14,10,9,8,50,45,49,63,80,61,55,40,65,65,61,67,57,43,82,49,67,49
256819,87,89,64,85,54,51,85,68,60,57,62,58,55,70,68,54,55,10,12,12,9,7,45,61,65,62,86,65,46,62,69,66,57,69,58,58,86,63,69,52
271405,67,79,58,65,54,67,76,72,63,33,53,57,46,71,68,65,55,9,15,15,14,7,54,68,65,63,69,60,59,60,68,69,64,69,65,42,70,66,68,57
271320,78,64,74,62,63,64,67,68,62,44,43,29,26,67,67,70,48,10,13,12,12,8,60,27,50,63,77,54,56,64,67,69,68,58,72,21,77,26,66,59
240906,79,72,63,54,70,48,74,69,59,67,53,30,25,71,75,62,54,8,9,5,11,9,50,21,53,56,77,62,52,61,64,62,61,67,66,30,76,35,61,61
272003,67,77,68,66,68,46,70,70,72,66,62,57,45,72,72,74,62,5,9,9,11,8,58,67,65,62,63,67,62,63,72,67,68,68,62,56,60,62,69,63
259576,70,64,71,74,73,68,70,64,53,65,42,65,64,62,59,36,45,8,11,12,10,14,56,67,53,41,69,55,50,72,59,64,41,55,46,68,68,66,54,38
271512,75,72,59,67,63,37,64,69,54,64,54,32,31,71,74,62,43,10,14,6,13,10,39,19,60,60,73,62,46,59,67,68,61,64,66,42,71,37,65,48
237778,29,35,43,28,42,25,31,12,38,13,14,28,20,71,14,8,12,68,65,62,67,71,12,13,28,7,68,62,12,67,5,65,65,17,47,13,26,14,45,8
236267,62,60,74,63,73,66,55,65,56,30,31,68,67,49,32,25,30,13,13,12,7,15,68,68,52,26,58,45,38,69,28,62,29,64,39,65,55,70,31,31
251036,35,37,50,37,48,22,37,14,23,13,14,35,12,69,6,8,12,68,67,67,67,69,14,14,25,7,68,67,15,67,4,65,67,28,50,13,35,13,57,8
72870,77,70,74,61,60,47,63,70,67,60,52,26,24,70,72,66,46,11,11,13,8,6,63,28,58,61,75,59,51,58,68,67,65,59,70,16,74,18,62,59
240908,40,57,65,74,74,65,41,67,64,39,33,70,70,60,59,41,29,7,11,6,13,14,65,66,63,33,37,54,40,72,42,56,42,68,54,72,35,72,51,32
255368,46,45,64,29,64,19,48,30,45,15,14,47,8,69,12,7,10,71,66,65,64,69,19,10,34,8,71,65,14,64,8,67,66,38,49,12,49,11,29,9
256331,92,87,64,87,56,40,68,68,54,68,61,55,55,69,69,58,38,6,9,9,15,14,41,56,56,44,93,64,41,61,67,59,54,67,58,58,93,59,68,39
224962,83,87,66,69,50,36,88,66,57,66,69,27,29,69,67,62,59,7,13,10,7,12,42,24,61,63,80,64,56,53,62,59,63,65,66,24,78,22,64,65
239042,66,67,63,76,62,60,69,67,68,55,63,59,57,65,63,60,55,13,10,13,14,12,53,61,73,63,59,67,60,65,62,65,60,73,62,58,54,63,68,38
211173,67,67,84,58,81,61,41,63,63,38,52,28,26,63,64,68,37,12,13,16,10,13,71,20,44,55,66,51,70,71,73,71,65,61,66,33,65,19,55,66
243684,63,72,63,83,71,66,62,68,63,57,58,62,58,67,67,55,66,14,11,12,14,7,48,64,67,63,64,66,51,73,60,67,58,71,64,61,64,68,67,36
272374,65,65,74,68,71,62,73,68,62,59,67,67,66,63,60,65,75,6,11,7,9,6,68,66,71,71,63,69,70,69,64,55,67,70,70,66,61,69,73,65
189709,30,29,79,34,90,69,31,57,67,45,59,67,67,49,47,30,69,15,10,8,8,11,78,62,67,68,30,55,39,71,26,66,47,58,75,62,30,68,47,37
210695,70,68,77,78,75,68,59,62,65,65,63,66,64,62,60,54,62,12,15,11,10,7,68,65,64,60,73,64,58,74,60,67,56,65,61,66,75,68,62,40
263675,76,79,72,71,57,42,79,70,65,62,58,26,21,73,74,69,42,7,9,8,7,9,65,19,58,64,74,62,61,58,68,67,67,67,66,21,73,23,61,63
260972,93,95,49,81,33,41,85,67,68,52,39,35,45,76,78,58,38,12,5,12,8,12,34,39,54,43,86,55,48,47,61,64,54,58,56,28,81,24,60,45
213147,78,82,67,85,59,76,86,64,67,63,57,64,65,68,66,64,53,11,16,6,8,8,53,66,65,60,76,66,57,69,68,68,61,71,58,64,74,66,68,48
184716,61,81,58,68,55,70,88,68,76,66,66,66,70,70,66,58,59,10,13,12,6,8,52,67,66,56,55,67,60,61,67,67,60,72,67,63,50,67,64,54
199812,42,48,57,37,55,28,44,31,40,15,14,42,17,69,17,11,12,66,67,72,66,69,13,23,53,15,66,72,27,66,10,64,67,48,54,11,42,11,53,15
206171,62,60,74,69,74,77,70,68,75,51,42,65,66,68,68,62,58,9,11,14,9,12,69,64,68,70,64,63,48,73,60,68,64,69,74,61,66,65,65,31
71015,67,66,65,65,68,67,71,71,64,43,67,25,30,70,72,73,48,5,12,7,10,10,52,30,50,70,67,60,64,67,74,50,72,68,72,19,67,10,71,69
241115,63,62,65,55,76,53,80,66,62,66,75,42,27,69,72,62,78,7,7,14,10,8,45,28,72,76,64,72,64,66,61,67,69,75,80,55,64,60,68,69
226659,70,72,73,65,81,46,67,70,58,62,62,44,43,70,71,65,53,13,8,16,11,14,50,69,60,60,71,62,68,70,65,68,64,63,70,35,72,30,65,44
274550,73,67,68,74,60,73,67,64,62,59,49,65,64,65,65,35,39,6,11,13,10,8,56,65,57,45,72,55,42,67,59,65,42,60,54,68,71,68,45,35
242263,72,64,78,73,76,66,66,63,66,69,50,67,68,65,66,39,35,9,14,5,6,10,60,69,64,51,74,64,38,73,55,68,47,69,60,65,75,67,60,44
224276,38,28,56,25,55,17,22,22,27,13,12,39,15,71,18,7,14,67,66,61,66,71,14,11,25,8,67,61,15,66,10,62,66,30,46,12,40,16,33,6
227686,80,77,72,68,60,43,77,67,60,62,54,54,54,69,70,58,67,7,8,12,6,8,59,46,60,60,79,64,61,59,67,64,59,67,60,47,79,59,65,57
205496,45,37,69,32,77,27,45,22,63,13,8,43,8,71,12,18,13,71,67,64,65,71,12,15,31,12,71,64,21,65,12,58,67,31,48,13,41,19,47,7
70651,86,91,46,58,32,38,83,73,62,65,59,26,25,75,74,54,51,10,12,8,14,7,30,23,54,48,85,62,59,40,54,68,53,63,53,26,84,28,66,61
258116,64,58,79,72,82,67,57,60,55,37,37,68,70,55,50,31,33,7,7,13,11,13,68,66,59,34,60,49,35,76,35,60,37,63,54,66,56,69,35,29
222319,75,76,74,80,76,61,64,65,55,59,45,64,70,68,70,35,28,8,14,14,8,11,53,59,65,31,73,57,39,74,55,63,35,66,35,64,71,66,41,25
239838,81,84,75,69,61,49,78,71,67,67,73,41,44,71,69,66,65,7,9,13,6,9,61,35,59,67,77,65,65,61,68,64,68,64,72,33,73,38,67,68
270585,52,62,73,73,71,70,56,56,54,25,23,68,70,48,35,18,25,14,14,5,9,8,71,67,54,23,59,45,30,71,24,66,24,64,38,63,65,67,33,21
254003,46,38,73,72,75,64,66,67,55,45,35,68,67,44,25,22,38,9,9,8,15,10,72,65,58,25,48,53,42,72,25,60,29,66,51,67,49,70,43,18
277594,75,67,59,48,64,39,63,72,64,63,66,27,24,72,75,63,50,5,6,11,6,8,37,25,59,49,77,62,65,55,61,64,61,63,67,29,79,26,63,58
228591,74,66,76,77,73,68,77,64,65,69,49,61,58,64,62,38,39,8,10,6,15,11,60,60,62,37,75,63,42,73,64,66,43,66,54,64,75,65,62,41
178287,42,67,58,56,64,72,71,71,74,66,69,65,65,69,68,67,59,13,13,9,13,16,58,67,70,65,43,69,63,63,70,64,66,72,68,66,44,67,69,60
239981,75,76,78,62,75,42,71,68,64,68,70,31,26,70,70,68,38,14,12,10,7,11,63,24,34,62,75,56,55,65,67,66,66,57,69,24,75,32,62,65
206551,68,78,63,81,69,67,85,70,50,65,58,60,57,68,65,53,52,14,13,10,10,10,48,67,67,65,65,67,55,71,59,68,59,76,68,62,63,63,61,52
254700,70,67,53,80,59,49,59,67,55,50,55,62,60,69,75,70,72,7,9,13,6,14,36,60,60,72,70,63,70,62,60,60,68,68,70,70,70,71,68,38
234867,92,88,67,72,65,66,91,71,62,59,67,34,32,74,73,58,64,8,8,14,10,14,40,36,57,62,89,60,64,67,58,58,60,62,64,33,86,33,59,52
253822,62,64,69,48,71,75,76,66,75,55,51,68,71,66,65,42,49,13,16,6,10,14,59,71,67,59,58,64,59,66,63,66,52,69,65,64,55,66,70,47
275137,58,64,55,61,49,69,78,70,68,52,49,66,64,67,65,52,44,9,10,11,14,9,59,67,67,54,55,64,49,56,53,66,53,72,58,64,53,70,67,48
241861,75,81,74,83,71,65,82,67,63,67,62,59,52,71,72,55,47,15,11,12,12,6,55,60,57,48,76,62,51,73,62,62,53,66,54,62,76,66,56,39
272783,70,71,74,69,74,70,66,72,75,52,47,62,57,70,69,54,40,8,13,12,14,13,60,61,66,51,73,63,48,72,70,65,55,71,63,60,75,68,68,40
200713,66,67,67,69,62,62,71,71,73,70,80,64,66,70,69,62,72,14,10,15,13,6,60,65,73,74,63,71,69,64,66,65,67,71,74,58,61,63,70,58
253433,81,72,75,78,68,59,74,67,61,62,62,35,25,69,70,62,56,14,13,6,13,14,57,22,60,65,80,62,53,69,64,63,63,64,70,38,79,44,60,47
277193,77,68,60,74,54,46,74,61,55,69,45,63,60,63,62,24,32,14,10,10,11,9,46,69,57,32,74,56,31,58,50,62,32,63,48,68,72,67,41,20
259423,70,58,89,83,90,72,81,64,56,35,36,38,34,62,61,70,44,6,8,14,13,12,75,32,46,61,71,53,65,85,67,59,67,67,67,28,72,37,57,63
262149,78,82,65,73,56,60,65,69,62,59,60,56,57,71,72,60,52,5,14,8,7,7,50,56,63,60,74,63,53,62,61,64,60,66,62,53,71,57,63,48
254501,64,55,81,66,76,67,55,68,59,34,36,26,21,65,68,69,33,6,10,14,8,9,72,11,32,56,74,45,61,72,70,60,65,57,68,21,83,26,51,56
237005,76,82,75,88,63,65,82,68,69,50,47,68,60,69,65,45,51,7,7,11,7,8,66,74,70,65,77,62,41,70,61,67,55,68,71,69,77,72,66,39
198133,72,76,79,77,78,71,72,69,64,66,75,63,59,70,70,58,69,15,8,14,16,15,60,62,67,63,75,67,68,76,61,60,64,67,78,64,78,68,67,69
229015,72,63,73,81,72,60,72,63,50,67,44,63,66,63,64,40,41,7,11,10,16,9,55,56,39,27,76,49,49,72,46,62,35,53,28,68,80,66,36,29
190981,78,78,80,67,72,39,70,63,57,57,46,35,38,65,64,68,54,8,11,15,12,16,66,49,44,65,79,55,65,65,70,66,67,59,67,16,80,19,57,62
275856,40,38,51,37,49,25,32,19,40,12,15,37,12,67,9,9,13,67,66,63,72,67,12,13,26,5,67,63,16,72,8,65,66,32,47,13,32,10,46,7
229947,76,89,73,76,74,70,73,71,55,57,66,31,33,73,72,65,51,12,14,7,13,9,51,26,44,62,78,59,65,74,63,72,66,65,72,23,79,28,60,64
261444,89,87,60,41,56,46,91,68,65,63,62,32,40,72,71,62,48,12,12,9,9,6,32,32,44,57,89,58,51,50,59,57,61,62,67,25,89,27,60,49
244843,79,87,61,69,53,51,79,74,63,61,62,41,42,75,75,62,48,9,14,9,6,11,49,49,64,59,76,63,53,57,62,68,61,67,64,30,74,36,62,47
261815,68,68,46,57,37,57,80,69,60,67,63,45,36,70,72,60,66,6,7,15,11,6,48,51,62,49,69,66,53,46,67,67,57,68,60,49,70,46,66,49
248735,20,51,50,25,57,21,29,11,38,11,8,22,18,68,9,7,8,68,67,61,66,68,8,10,23,11,68,61,15,66,7,69,67,22,46,14,25,11,43,9
268944,68,70,64,64,59,60,63,69,61,68,66,36,34,68,67,68,52,12,5,5,7,11,58,21,56,65,69,64,69,61,68,72,68,67,72,42,70,39,65,64
182091,79,81,70,88,67,73,73,63,70,56,68,38,28,70,71,72,48,8,11,12,13,9,51,45,51,62,78,58,57,74,72,70,68,58,69,32,78,42,66,62
264353,79,74,60,75,48,67,57,64,54,57,56,63,65,66,68,62,59,13,8,15,14,13,52,66,67,62,79,62,43,59,69,66,61,64,56,65,79,63,61,70
220493,67,77,68,61,63,59,79,70,59,71,70,65,62,69,67,25,36,11,7,9,13,15,61,67,57,42,71,62,25,62,58,61,36,65,54,67,74,66,56,33
266805,53,34,85,66,85,74,35,50,49,20,29,67,70,42,35,22,22,8,15,11,11,8,69,62,39,21,52,38,33,78,21,70,26,54,39,61,52,70,31,24
276506,71,73,52,54,55,50,63,68,60,69,59,41,28,68,69,63,50,11,8,6,12,14,31,32,54,55,72,63,56,54,72,67,59,67,56,40,72,63,63,46
212735,44,30,60,26,58,21,65,28,22,13,14,46,10,69,17,13,18,67,65,64,66,69,17,21,25,19,67,64,20,66,18,67,65,34,48,12,49,14,23,9
204372,77,80,65,65,56,61,79,66,64,71,72,22,20,68,68,65,72,12,9,15,13,8,51,21,64,74,76,67,61,60,67,58,69,67,74,23,75,14,65,66
276901,79,78,56,54,46,41,75,73,66,59,66,42,54,74,77,61,56,11,7,7,7,15,46,31,61,45,81,62,64,48,66,55,60,65,71,32,82,38,62,50
229453,75,74,70,69,64,62,75,69,67,67,67,62,62,70,69,63,62,5,6,14,7,13,57,66,60,68,72,66,49,65,63,68,64,67,66,61,69,62,66,60
258974,80,68,61,51,63,37,72,69,50,63,55,28,25,70,74,69,42,7,15,13,8,8,36,26,55,55,83,59,55,55,62,63,62,58,58,28,85,29,65,48
245856,79,78,73,75,64,47,76,70,60,54,58,29,30,71,72,70,42,9,11,10,7,9,59,24,37,66,76,53,56,64,70,68,68,58,69,22,74,25,58,66
234803,37,28,53,31,52,25,31,31,42,14,12,41,12,70,14,11,14,70,67,62,69,70,13,12,31,12,70,62,11,69,7,58,67,30,47,12,46,13,46,10
251212,68,63,69,76,70,70,69,60,64,68,44,65,62,62,62,46,38,11,5,12,14,11,57,64,47,54,69,56,47,71,66,67,52,57,67,68,70,70,54,37
258898,72,72,69,74,63,50,64,69,58,66,66,37,39,69,71,67,47,9,8,13,7,6,56,36,52,62,73,61,58,63,67,67,65,65,65,35,73,29,60,54
266931,73,72,76,62,69,48,61,71,63,51,44,35,35,69,68,64,45,7,14,7,9,12,68,28,43,65,73,57,63,63,71,75,64,68,63,32,73,30,58,63
243169,75,71,74,72,65,34,80,71,64,51,45,21,13,71,70,70,53,9,9,14,12,5,63,17,48,54,75,58,71,61,69,68,65,66,62,20,75,18,65,57
263273,63,61,72,64,71,66,62,63,57,49,39,68,69,58,52,51,40,11,14,8,9,5,64,67,55,52,66,53,52,68,49,65,53,64,62,69,68,70,41,47
250991,81,73,71,85,61,62,74,69,66,65,57,62,60,70,71,58,40,9,13,14,14,15,54,60,53,64,78,59,58,68,60,60,61,61,65,65,75,67,60,57
276988,58,45,63,33,58,28,41,21,40,10,29,56,6,69,8,6,12,71,63,70,68,69,11,6,27,9,71,70,20,68,3,61,63,34,53,11,52,10,27,5
242628,83,85,65,72,67,64,83,68,58,62,52,60,62,71,71,50,27,12,9,6,11,8,41,56,52,35,83,57,39,68,69,68,47,62,55,64,83,66,57,25
205548,63,74,55,82,64,59,80,72,66,60,66,54,44,69,66,59,70,14,14,11,10,13,40,60,67,65,64,68,44,67,56,69,61,72,67,61,65,63,69,63
252967,72,76,75,84,76,75,69,69,66,51,51,66,68,69,67,63,37,7,14,13,5,10,55,66,65,62,75,61,40,78,64,70,62,66,68,65,77,69,66,58
211746,57,72,70,75,78,59,74,70,73,64,64,63,65,68,64,55,56,7,12,14,8,7,55,65,69,65,44,67,61,73,60,64,60,73,70,60,34,62,63,48
255134,68,71,64,63,58,70,75,65,58,65,56,64,66,65,63,53,53,10,11,13,11,11,57,64,61,50,74,58,60,62,51,66,52,69,54,64,78,65,33,35
70783,61,58,63,69,70,55,65,67,58,55,52,56,40,66,68,67,59,11,15,9,15,12,50,68,68,69,64,65,52,66,70,68,67,69,70,49,67,67,70,64
272926,76,71,69,69,67,56,73,74,73,63,65,53,46,73,73,53,58,7,13,13,10,9,51,54,65,48,72,67,53,65,64,74,52,67,51,56,68,60,75,49
238220,59,51,68,81,72,64,68,67,55,50,48,64,63,64,66,42,47,15,10,8,7,11,59,68,64,55,60,62,51,72,60,67,49,69,57,68,60,64,65,36
255459,83,73,72,62,65,45,61,66,57,63,49,45,45,67,67,60,38,12,9,6,5,11,51,42,59,57,87,61,56,61,64,67,60,66,65,50,90,42,62,52
270050,77,62,81,67,75,66,66,68,62,49,34,30,29,64,63,70,50,10,10,11,15,6,66,24,48,65,79,54,65,72,68,60,68,60,70,28,80,23,57,58
252073,68,73,62,82,69,39,64,69,58,69,44,31,29,68,68,62,37,15,8,11,14,5,45,39,63,46,70,64,44,66,63,63,55,68,50,24,71,26,64,44
241419,66,67,61,74,61,61,69,68,72,64,62,65,66,67,66,61,52,12,10,7,7,12,50,68,68,59,65,66,50,64,63,69,60,69,60,66,65,68,67,52
266728,84,69,85,77,76,70,62,67,56,54,45,26,19,66,66,70,41,9,8,10,12,14,65,23,49,57,83,55,60,76,68,65,65,63,68,20,83,23,52,44
