id_player,diff_acceleration,diff_agility,diff_jumping,diff_stamina,diff_strength,diff_aggression,diff_balance,diff_ballControl,diff_composure,diff_crossing,diff_curve,diff_def,diff_defensiveAwareness,diff_dri,diff_dribbling,diff_finishing,diff_freeKickAccuracy,diff_gkDiving,diff_gkHandling,diff_gkKicking,diff_gkPositioning,diff_gkReflexes,diff_headingAccuracy,diff_interceptions,diff_longPassing,diff_longShots,diff_pac,diff_pas,diff_penalties,diff_phy,diff_positioning,diff_reactions,diff_sho,diff_shortPassing,diff_shotPower,diff_slidingTackle,diff_sprintSpeed,diff_standingTackle,diff_vision,diff_volleys
72361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196916,6,-1,3,5,3,-3,4,4,1,0,2,2,4,2,2,5,2,0,0,0,0,0,-2,2,3,0,-2,4,0,3,-1,1,2,6,0,0,-9,2,8,0
162297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,0,-1,0,0,0,0,0,-4,0,0,-1,0,-4,-2,0,0,0,0,0,0,0
271575,0,0,1,20,0,0,-1,5,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,5,3,0,0,0,0,0,-1,0,3,0
207730,4,10,2,0,0,6,2,-2,0,-2,0,0,0,-1,-2,-4,0,0,0,0,0,0,0,0,-2,-4,1,-3,0,2,-1,-8,-3,-5,-1,0,-1,0,-3,0
254678,10,3,11,8,4,11,2,3,5,7,0,1,0,2,1,-2,5,0,0,0,0,0,7,0,7,0,9,6,-3,7,7,0,0,4,5,0,8,0,10,2
246107,0,-3,0,-5,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2,-1,2,0,-2,3,2,2,2,0,0,-2,0,3,0
219461,0,0,-1,0,-4,0,0,-1,0,0,0,-2,-2,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-2,0,-6,0,-1,0,-2,0,-3,0,0
252001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-2,0,0,0
255256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237203,0,0,2,0,4,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
263845,1,4,1,-1,0,-1,0,-2,-1,-2,0,-2,-2,-1,-2,0,0,0,0,0,0,0,-2,-1,-3,0,4,0,0,0,0,-1,0,0,0,-2,7,-3,0,0
226803,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228080,0,0,0,0,-1,-3,-2,-1,0,-3,-2,-2,-1,0,0,3,0,0,0,0,0,0,0,-1,0,0,3,-2,0,-1,0,-1,1,-3,-2,-6,5,-2,0,0
271969,6,2,8,9,3,7,2,-2,0,2,1,2,0,-1,0,0,0,0,0,0,0,0,8,0,3,0,6,2,2,6,1,0,0,2,0,0,6,4,1,1
277846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225529,0,0,-1,-2,0,-4,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,-2,0,0,0,0,0,-3,0,-3,0,0
274947,-5,-1,-4,-7,-2,0,1,2,13,0,0,0,0,4,4,0,0,0,0,0,0,0,-1,1,0,0,-3,0,0,-3,0,3,0,0,0,2,-2,0,0,0
257270,-7,0,-4,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,-2,0,0,0,0,0,0,-5,0,0,0
277337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274231,15,13,21,14,20,0,7,4,9,1,14,3,0,5,2,-4,1,0,0,0,0,0,2,0,2,4,13,5,5,15,2,5,0,10,0,-6,11,10,3,-1
272038,-3,0,-1,0,2,0,0,0,0,0,0,-6,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-4,0,0,0,-9,0,-6,0,0
221736,-3,0,4,-1,9,-4,0,0,-2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,-1,0,4,0,-5,3,0,8,0,0,0,-6,0
72905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271017,1,0,6,3,3,6,0,3,7,6,0,4,6,2,2,12,0,0,0,0,0,0,7,5,4,0,1,5,0,3,12,6,6,3,0,1,2,2,10,0
234717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255873,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
215049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244209,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
230858,0,0,2,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,11,9,9,1,0,0,0,0,11,0,9,0,9,5,0,8,0,0,5,3,0
248049,3,-6,1,3,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0
244413,0,0,0,11,1,1,3,3,2,6,0,3,3,2,2,0,0,0,0,0,0,0,1,2,11,0,0,8,0,3,6,2,0,8,0,2,0,3,11,0
244233,2,0,0,-4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,0,1
251961,10,6,8,18,0,0,5,2,3,6,0,0,0,5,5,4,4,0,0,0,0,0,3,0,0,6,13,4,0,5,4,9,4,2,5,0,14,0,7,4
230991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
237635,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
235770,0,0,0,-1,0,7,0,2,0,0,0,-2,-2,1,1,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,2,0,1,1,1,0,-1,0,-1,-2,0
267241,-3,0,-1,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4,3,0,2,0,0,0,5,0,0,-6,4,5,0
270926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240037,-1,-1,0,-1,0,-3,-1,-4,-1,-4,-1,0,0,-3,-3,-1,-1,0,0,0,0,0,0,0,-3,-2,-1,-4,0,-1,-4,-1,-1,-3,-2,0,-1,0,-6,0
246157,-3,-1,3,8,0,0,-2,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0,-3,0,0,2,0,0,1,0,0,0,-4,0,1,0
263279,0,0,17,0,-1,0,1,2,7,16,7,4,4,1,0,8,6,0,0,0,0,0,15,4,3,6,0,6,8,1,11,2,6,3,4,0,0,0,4,0
251028,-1,0,-1,2,-4,0,0,-1,0,3,2,0,0,0,-1,3,5,0,0,0,0,0,0,0,0,3,-1,1,2,-2,0,5,3,-1,3,0,0,0,-1,18
225557,0,0,4,-7,5,5,0,0,2,0,0,2,4,1,0,0,0,0,0,0,0,0,4,-1,-1,0,1,-1,0,2,0,1,0,-1,0,0,2,0,0,0
258942,1,6,-1,4,-3,0,10,-3,-6,0,-1,0,0,-1,-2,-3,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,-1,-3,-2,0,-3,0,4,0,-3,0
258687,0,0,2,0,2,3,0,5,3,0,0,2,3,1,0,0,0,0,0,0,0,0,1,2,4,0,-3,2,0,2,0,3,0,4,0,0,-5,2,0,0
246301,1,-1,0,-2,0,2,6,4,2,0,0,1,0,4,6,12,0,0,0,0,0,0,0,3,4,8,1,2,2,0,7,7,7,4,1,2,2,0,3,0
259331,1,5,3,0,1,0,2,0,0,-2,3,-1,0,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,-4,2,-3,0,0
214639,0,0,0,0,-1,-2,0,-2,0,0,0,-2,-2,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,0,-2,0,-2,0,-2,-1,-2,0,0
206653,-4,-2,-2,1,-2,7,0,0,0,0,0,2,4,1,1,-2,0,0,0,0,0,0,0,2,5,-1,-3,1,0,1,0,0,-2,0,-7,2,-2,3,1,-1
236458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243390,0,0,0,0,1,2,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,7,0,2,2,2,0,-1,0,2,1
223596,0,3,0,-3,0,0,0,-1,-9,0,0,0,0,-1,0,-7,-3,0,0,0,0,0,0,0,0,-5,3,1,0,-1,-2,-2,-4,2,0,0,5,0,0,-1
258137,0,0,5,-6,5,2,0,5,7,-1,0,3,0,5,5,0,0,0,0,0,0,0,10,0,10,0,0,4,0,2,10,5,0,1,0,3,0,3,10,0
247086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232843,6,0,5,9,5,0,0,0,0,12,10,0,0,-1,-1,2,9,0,0,0,0,0,0,0,0,4,6,5,0,5,5,-1,3,0,4,0,6,0,5,2
272346,0,3,3,2,0,0,0,2,1,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,1,7,3,2,0,0,0,0,0,0,0
236810,0,0,2,0,5,0,0,-4,0,-2,0,0,0,-3,-4,-4,0,0,0,0,0,0,0,0,-2,0,2,-2,0,3,-2,-2,-2,-2,0,0,3,0,-2,0
253223,2,2,2,0,2,0,4,2,0,0,0,2,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-1,0,0,7,1,4,0,0
244135,1,0,3,0,0,-1,0,4,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,2,-1,0,0,0,1,0,0,0,0,0,2,0,0,-1,2,0,0
248095,-4,5,0,0,2,-2,0,0,-3,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,-4,0,-5,0,0,-2,0,0,0,0,-5,-1,0,0
229428,0,0,0,0,0,0,0,-2,-2,-2,0,0,0,-2,-3,-2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-3,-2,-1,-1,0,0,2,0,-1,0
269182,0,3,2,0,6,5,3,2,0,-2,-16,0,0,2,0,9,0,0,0,0,0,0,1,0,0,2,0,-1,0,4,14,9,7,1,3,0,0,0,0,17
215574,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
231025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244946,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
265269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215368,4,-1,4,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,3,0,-2,0,1,0,0,2,0,2,0
238336,0,1,0,0,1,12,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,7,0,1,0,2,2,7,3,0,9,1,-1,0,3,0
235496,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,1,0,2,0,0
251167,0,-1,0,1,0,5,0,5,8,0,7,7,14,8,12,0,0,0,0,0,0,0,1,10,1,0,0,4,0,1,0,14,0,9,0,4,0,1,0,0
232605,-4,-3,4,-2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,5,0,0,0,0,0,0,-8,0,0,0
258786,0,0,0,-2,0,0,0,2,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,-1,0,2,1,0,0,0,0,2,2,0
238759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223676,0,0,1,0,2,0,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,1,0,-1,0,-1,0,1,0,-1,0,0
268837,-4,0,-3,0,0,0,0,4,3,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,2,3,1,0,0,0,-3,0,2,0
236615,1,0,2,23,1,2,0,3,1,1,2,3,3,2,2,2,1,0,0,0,0,0,1,2,1,3,2,2,0,6,3,3,2,3,2,3,2,4,1,2
189482,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
223685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206518,0,0,0,0,0,0,0,-4,0,-2,0,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-2,0,-2,0,0,0,-3,0
255728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266689,1,1,3,-27,2,-2,1,1,0,-3,0,-1,0,2,5,0,0,0,0,0,0,0,1,-1,3,-4,1,1,0,-6,10,1,-2,2,-5,-7,1,-2,0,0
169792,-11,-2,-3,-3,0,0,0,-4,-4,-4,-2,0,0,-5,-6,-3,0,0,0,0,0,0,-2,0,-6,-4,-10,-4,0,0,-2,-7,-3,-4,-2,0,-9,0,-5,-2
219777,-1,0,2,0,5,0,0,-1,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,-2,-3,0,0,-1,-1,0,2,0,-2,0,-2,0,-2,-1,-2,0,0
242648,2,2,9,1,-1,10,0,6,0,0,0,2,-2,3,2,0,0,0,0,0,0,0,14,1,0,0,2,1,0,2,0,1,1,2,0,2,2,3,2,4
260958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233814,5,0,10,6,12,14,0,4,20,0,0,7,8,7,10,0,0,0,0,0,0,0,8,3,10,10,6,1,0,11,10,0,3,0,0,6,7,8,0,0
270728,9,10,6,10,4,4,7,5,9,3,4,2,5,9,11,7,0,0,0,0,0,0,2,3,4,5,11,7,3,6,7,3,6,6,5,1,12,0,13,5
229879,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0
71612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245348,2,8,0,10,0,0,0,-4,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-3,-3,-1,0,0,0,0,0,0,0
215067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243431,-4,0,-6,0,-2,0,0,-1,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,-3,-2,4,0,-2,-1,0,-1,0,-1,0,-4,0,-3,0,-3,0,0
251690,0,4,0,6,0,10,8,3,5,7,12,3,1,3,2,7,4,0,0,0,0,0,0,6,2,2,0,6,2,4,0,6,6,4,9,0,0,4,6,6
234814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0
272245,0,3,2,0,6,4,0,-5,0,20,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
228461,1,1,1,-2,3,0,1,-2,0,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,1,-2,1,0,-1,0,1,3,3,0,-1,0,3,0,-1,0,2
244513,0,0,0,0,-1,0,-4,2,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,5,-3,0,9,-1,0,0,3,2,0,0,-7,0,0,0
261771,3,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,-1,0,3,0
269307,1,0,2,13,3,2,0,5,4,12,12,1,1,3,3,0,-1,0,0,0,0,0,1,-1,2,5,-2,3,0,5,2,3,3,-3,4,3,-4,3,4,7
193272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241157,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
247077,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,1,2,3,1,1,0,0,20,0,1,3,0,1,0,0,2,10,3,0,0,0,10,0
183256,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
200914,-2,3,1,2,2,0,4,-1,0,2,7,1,-1,0,0,0,0,0,0,0,0,0,2,4,0,0,-3,0,0,1,0,-2,0,0,0,1,-4,2,0,0
223570,-5,-3,-3,-5,-5,0,0,0,0,-1,0,0,0,-1,-2,-5,0,0,0,0,0,0,0,0,-1,0,-6,-1,0,-3,0,0,-2,-1,0,-1,-7,-2,0,0
260099,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
208088,0,-6,0,-4,2,0,0,-1,-2,0,0,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242802,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,2,4,4,0,0,0,0,4,2,0,4,0,2,3,0,2,0,0,0,0,0
70165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262479,0,0,0,0,-1,0,0,-3,-1,-1,0,0,2,-2,-2,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0
25798,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-3,0,0,0
254701,-3,-3,-2,0,0,0,0,0,0,0,0,0,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-2,0,0,0,-3,0,0,0
201335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269423,0,0,6,0,10,2,0,0,-4,0,0,1,0,-2,-2,0,-1,0,0,0,0,0,0,2,5,0,0,1,0,6,0,0,0,0,0,-2,0,1,0,0
242919,0,0,-4,0,-2,-1,0,-2,0,0,0,-1,-2,-1,0,0,0,0,0,0,0,0,-3,0,0,0,-3,-1,0,-1,0,0,0,-3,0,0,-6,-2,0,0
208422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262902,0,-4,1,-2,0,5,0,-1,4,5,0,1,2,-1,0,5,0,0,0,0,0,0,3,1,1,5,-3,2,0,1,2,3,4,0,5,0,-5,1,1,0
237364,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240628,7,4,3,0,0,3,0,-1,0,0,0,10,18,1,3,2,0,0,0,0,0,0,0,12,-1,0,5,-2,0,1,-1,3,1,-5,0,0,4,6,-2,0
263522,0,2,4,4,1,21,2,3,2,2,1,8,10,3,3,2,0,0,0,0,0,0,3,6,3,4,-1,2,0,6,3,3,1,2,0,5,-1,10,2,2
209232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
190634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266803,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,6,8,6,0,0,0,0,5,6,0,8,0,2,5,0,4,0,0,0,0,0
244676,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,2,0,1,8,0,0,13,0,2,0,0,1,0,0,2,6,0,0,0,0,0,0
236555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231624,-1,0,-2,-3,-1,0,0,0,0,-2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,-4,-1,0,-1,-4,-1,-1,-1,-1,0,-6,0,0,0
239016,0,0,1,2,2,0,0,5,4,2,0,2,3,2,0,6,2,0,0,0,0,0,0,3,4,0,0,2,0,2,5,4,3,3,0,0,0,2,0,0
238631,0,0,3,9,2,9,0,6,3,0,0,3,0,2,0,0,9,0,0,0,0,0,6,0,3,8,-7,2,0,5,1,5,3,1,4,3,-13,7,3,5
243023,-5,0,-1,4,2,4,10,-2,1,0,0,1,1,2,5,0,14,0,0,0,0,0,0,0,-2,0,-3,-1,0,3,0,-1,1,-3,4,0,-1,1,0,0
244836,3,3,9,8,8,0,2,0,0,0,0,1,0,1,2,9,0,0,0,0,0,0,8,0,0,0,3,0,0,6,3,6,5,0,4,0,2,0,0,3
237245,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247611,2,0,6,0,7,2,0,4,12,0,0,1,0,3,0,0,0,4,5,4,5,3,0,0,17,0,4,4,0,5,0,3,5,15,3,0,0,0,22,0
261160,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-2,0,0,0
232225,9,8,3,0,0,0,34,0,15,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,-2,0,0,0,0,0
276053,1,0,1,-4,-3,-5,0,-1,-5,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-3,0,-9,0,-2,0,0,3,0,0,0
237181,2,2,5,0,3,1,4,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,5,3,3,0,2,2,0,2,2,1,0,4,0,1,2,0,2,0
245715,0,0,1,-2,0,0,0,0,-2,-1,0,0,-3,-1,-2,-1,0,0,0,0,0,0,3,0,-1,0,-1,-1,0,0,0,-5,-1,-4,0,1,-1,0,1,0
219551,1,9,3,4,1,4,1,3,7,0,0,5,8,3,1,0,0,0,0,0,0,0,8,5,5,0,5,3,0,3,-5,4,-1,4,0,3,8,3,2,0
261622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202986,0,-1,0,-4,0,0,0,-1,0,0,0,-2,0,-2,-5,0,0,0,0,0,0,0,0,-4,-2,-3,-1,-2,0,-1,-4,7,-1,-3,0,0,-3,-2,-4,0
200302,-1,0,0,0,1,3,1,1,0,0,0,-3,-2,2,2,2,0,0,0,0,0,0,0,-12,1,8,-2,2,0,1,0,5,3,0,2,0,-3,1,8,0
271294,0,0,0,0,0,3,0,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-3,0,0,-2,0,0,0,0,0,-2,0,0,0,0,-4,0
275238,1,1,4,5,2,1,2,5,10,10,12,2,3,6,6,5,13,0,0,0,0,0,0,2,12,7,1,9,4,3,11,9,6,9,7,0,1,1,5,4
238196,-2,-3,-2,-4,-2,-9,0,-3,0,-4,0,0,0,-3,-3,-3,0,0,0,0,0,0,0,0,-8,-1,-5,-4,0,-4,-1,-1,-2,-5,-1,0,-7,0,-2,-2
273499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
